combined_cell_line,combined_drug,drug_smiles,ln_ic50
SK-MEL-2:skin_cancer,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-0.38540576114072944
AsPC-1:pancreatic_cancer,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,0.17571086476809017
OV-90:malignant_papillary_serous_adenocarcinoma,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-0.3720764688470993
HCC1428:breast_cancer,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-0.020660950944624116
LK-2:lung_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.2627326725043402
VMRC-LCD:lung_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.07430470839622477
NCI-H226:lung_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,0.3065237579753255
MCF7:breast_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.058549273439244
ZR-75-30:breast_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,0.27211605004367423
AsPC-1:pancreatic_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,0.41396925995756295
OVISE:Ovarian Cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.11289642039260311
EFM-192A:breast_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.15360156677702877
HCC1428:breast_cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,0.09451489555607177
KP-2:Pancreatic Cancer,LMP744:TOP1,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,-0.25475126324787745
HCC1937:ductal_carcinoma,"Sabutoclax:BCL2,  BCL-XL,  BFL1, MCL1",CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6,-1.1111690092914692
SK-OV-3:ovarian_cancer,"Sabutoclax:BCL2,  BCL-XL,  BFL1, MCL1",CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6,-0.7603139985195312
HH:cutaneous T cell lymphoma,"Sabutoclax:BCL2,  BCL-XL,  BFL1, MCL1",CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6,-1.1733906078405478
NCI-H226:lung_cancer,LY2109761:TGFB1,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,1.0294420139973615
KM12:colon_cancer,LY2109761:TGFB1,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,-0.9781532781553365
AsPC-1:pancreatic_cancer,LY2109761:TGFB1,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,0.8981555677883616
RL:non-Hodgkins lymphoma,LY2109761:TGFB1,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,-1.3951856879824718
RCH-ACV:acute lymphoblastic leukemia,LY2109761:TGFB1,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,-1.1571363092903293
NCI-H226:lung_cancer,"OF-1:BRPF1B, BRPF2",CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,0.8925015082414326
CAL-120:breast_cancer,"OF-1:BRPF1B, BRPF2",CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,0.6654948956680213
JJN-3:multiple_myeloma,"OF-1:BRPF1B, BRPF2",CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,-1.3953967456565342
NCI-H2122:lung_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.1630761335797024
HL-60:leukaemia,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.2912587664504134
NCI-H226:lung_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,1.0231678449593287
CAL-120:breast_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,0.6650919673811754
AsPC-1:pancreatic_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,0.9700841864029186
AU565:breast_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.3032519044554445
HCC1428:breast_cancer,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,0.6362468742788713
AMO-1:multiple_myeloma,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.1335631674507718
MOLM-13:Leukemia,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.1209944176073892
SU-DHL-10:diffuse_histiocytic_lymphoma,"MN-64:TNKS1, TNKS2",CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.1650001467670437
NCI-H226:lung_cancer,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.7158832963643276
RCM-1:rectum; adenocarcinoma; well differentiated,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.7766621911994098
AsPC-1:pancreatic_cancer,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.33952337409391004
TT:medulla_carcinoma,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.6021570935785157
HCC1428:breast_cancer,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.6707149129382718
NCI-H660:small_cell_carcinoma,"Buparlisib:PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.8708384114839305
NCI-H226:lung_cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.18547136366394035
BT-549:breast_cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.36813708585834454
ZR-75-30:breast_cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.7196158802395035
BT-483:breast_cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.8501001439929279
CAL-78:chondrosarcoma,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.21565832634969268
AsPC-1:pancreatic_cancer,Venetoclax:BCL2,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,2.0538486050634304
BT-483:breast_cancer,Venetoclax:BCL2,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,0.6309806383109734
HCC1419:breast_cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.9762458352664627
SNU-449:hepatocellular_cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.4819030402538558
BT-483:breast_cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.1377087973929425
OVKATE:Ovarian Cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.648069522690232
NCI-H2347:lung_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.1803153512395568
VMRC-LCD:lung_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.2533339582288649
SK-MES-1:lung_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.18299419158229666
AsPC-1:pancreatic_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.29299524683267686
BT-483:breast_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.19725548517164093
OVKATE:Ovarian Cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.49199936405864725
HCC1428:breast_cancer,"Afuresertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,0.5336773352734219
NCI-H226:lung_cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,0.7911844352785812
KARPAS-299:CD30+_anaplastic_large_cell_lymphoma,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,-1.3121734797145481
AsPC-1:pancreatic_cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,1.4284761438746763
L-363:plasma_cell_leukemia,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,-1.0020521918012801
BT-483:breast_cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,0.9063210911860275
OVKATE:Ovarian Cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,0.7598323689143497
HCC1428:breast_cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,0.5346448530442681
AMO-1:multiple_myeloma,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,-1.041812681594255
HCC-33:lung_cancer,AGI-5198:IDH1 (R132H),CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,-1.0516144122600866
NCI-H1648:lung_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-2.031022854039527
NCI-H226:lung_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,0.3305622881097204
CAL-120:breast_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-0.14240612063876293
KYSE-450:well differentiated invasive eosphageal squamous cell carcinoma,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-2.0465790701474895
AsPC-1:pancreatic_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-0.11457549237213528
BT-483:breast_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,0.0008159023914327315
HCC1428:breast_cancer,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-0.060759051369029295
OE21:oesophageal squamous cell carcinoma,AZD3759:EGFR,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-2.0967626248034383
NCI-H2087:lung_cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.44699141712370677
Calu-6:lung_cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.4722987427145534
AsPC-1:pancreatic_cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.31903168075210225
BT-483:breast_cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.45593993591566945
OVKATE:Ovarian Cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.4751861913192776
HCC1428:breast_cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.7029717169335219
KP-2:Pancreatic Cancer,"AZD5363:AKT1, AKT2, AKT3, ROCK2",C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.4201605572202871
NCI-H226:lung_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.6743748309217976
NCI-H522:lung_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,-0.03192375591503782
UACC-257:melanoma,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.3733049371077724
HH:cutaneous T cell lymphoma,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.2456040219457529
MFE-280:recurrent_endometrial_carcinoma,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.03626910104508291
SNU-449:hepatocellular_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.1456055491516074
ZR-75-30:breast_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.016413350269376237
AsPC-1:pancreatic_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.05463520104196319
TT:medulla_carcinoma,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.21508516392341914
BT-483:breast_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.7687608841743414
OVKATE:Ovarian Cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.4759524490643742
HCC1428:breast_cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.2638007042738984
KP-2:Pancreatic Cancer,AZD6738:ATR,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,0.1205672506540048
Calu-3:lung_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.47975352837422636
Calu-6:lung_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.5012658981854158
NCI-H226:lung_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.3611550367297431
AsPC-1:pancreatic_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.5687672044688217
BT-483:breast_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.8140166299645157
HCC1428:breast_cancer,"AZD8186:PI3Kalpha, PI3Kbeta",CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,0.6833490685405806
NCI-H226:lung_cancer,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.2782676603742923
CAL-120:breast_cancer,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.26070578400971894
AsPC-1:pancreatic_cancer,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.2377478528371091
BT-483:breast_cancer,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.053018500966912206
OV-90:malignant_papillary_serous_adenocarcinoma,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.2436950253627164
HCC1428:breast_cancer,Osimertinib:EGFR,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,-0.3361635971934604
Calu-6:lung_cancer,"Cediranib:VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,-0.18454049897075528
LP-1:multiple_myeloma,"Cediranib:VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,-0.07056200674089988
ZR-75-30:breast_cancer,"Cediranib:VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,0.2470377444821293
AsPC-1:pancreatic_cancer,"Cediranib:VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,0.09455694379674576
BT-483:breast_cancer,"Cediranib:VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,0.08087371145783114
NCI-H226:lung_cancer,"Ipatasertib:AKT1, AKT, AKT3",CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O,0.6035133395025958
BT-483:breast_cancer,"Ipatasertib:AKT1, AKT, AKT3",CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O,0.458898009235312
HCC1428:breast_cancer,"Ipatasertib:AKT1, AKT, AKT3",CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O,0.6502542454827868
NCI-H2122:lung_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-1.2114234456477753
HL-60:leukaemia,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-1.3269773180791902
NCI-H226:lung_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,0.894047903733401
MCF7:breast_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-1.0739612151192126
EFM-19:breast_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-0.9140472652475125
MDA-MB-175-VII:invasive_ductal_carcinoma,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,0.7927324637119352
AsPC-1:pancreatic_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,1.0831715008716951
CAMA-1:breast_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-1.0116571530301717
