cell_line_name,drug_name,putative_target,ln_ic50,disease,smiles
SK-MEL-2,Docetaxel,Microtubule stabiliser,-0.3846265804234066,skin_cancer,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
AsPC-1,Docetaxel,Microtubule stabiliser,0.17645189170747744,pancreatic_cancer,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
OV-90,Docetaxel,Microtubule stabiliser,-0.3712981944705169,malignant_papillary_serous_adenocarcinoma,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
HCC1428,Docetaxel,Microtubule stabiliser,-0.019906571475114654,breast_cancer,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
LK-2,LMP744,TOP1,-0.2619618330864307,lung_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
VMRC-LCD,LMP744,TOP1,-0.07354668135700353,lung_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
NCI-H226,LMP744,TOP1,0.3072558901398155,lung_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
MCF7,LMP744,TOP1,-0.057792317709156854,breast_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
ZR-75-30,LMP744,TOP1,0.2728505218003045,breast_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
AsPC-1,LMP744,TOP1,0.41469408624011417,pancreatic_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
OVISE,LMP744,TOP1,-0.11213576926501649,Ovarian Cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
EFM-192A,LMP744,TOP1,-0.15283814785564623,breast_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
HCC1428,LMP744,TOP1,0.09526144350987126,breast_cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
KP-2,LMP744,TOP1,-0.25398096653517804,Pancreatic Cancer,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
HCC1937,Sabutoclax,"BCL2,  BCL-XL,  BFL1, MCL1",-1.1103404794575364,ductal_carcinoma,CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6
SK-OV-3,Sabutoclax,"BCL2,  BCL-XL,  BFL1, MCL1",-0.7595093254803368,ovarian_cancer,CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6
HH,Sabutoclax,"BCL2,  BCL-XL,  BFL1, MCL1",-1.172557847176616,cutaneous T cell lymphoma,CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6
NCI-H226,LY2109761,TGFB1,1.0301249904937921,lung_cancer,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
KM12,LY2109761,TGFB1,-0.9773337928808292,colon_cancer,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
AsPC-1,LY2109761,TGFB1,0.8988474712594767,pancreatic_cancer,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
RL,LY2109761,TGFB1,-1.3943378461039686,non-Hodgkins lymphoma,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
RCH-ACV,LY2109761,TGFB1,-1.156304653856342,acute lymphoblastic leukemia,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
NCI-H226,OF-1,"BRPF1B, BRPF2",0.8931937961669062,lung_cancer,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C
CAL-120,OF-1,"BRPF1B, BRPF2",0.6662026191722785,breast_cancer,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C
JJN-3,OF-1,"BRPF1B, BRPF2",-1.3945488894269187,multiple_myeloma,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C
NCI-H2122,MN-64,"TNKS1, TNKS2",-1.1622440742604507,lung_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
HL-60,MN-64,"TNKS1, TNKS2",-1.2904179912038767,leukaemia,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
NCI-H226,MN-64,"TNKS1, TNKS2",1.023851248075184,lung_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
CAL-120,MN-64,"TNKS1, TNKS2",0.6657997182830103,breast_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
AsPC-1,MN-64,"TNKS1, TNKS2",0.9707711990039096,pancreatic_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
AU565,MN-64,"TNKS1, TNKS2",-1.302410313721533,breast_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
HCC1428,MN-64,"TNKS1, TNKS2",0.636956586536378,breast_cancer,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
AMO-1,MN-64,"TNKS1, TNKS2",-1.1327331148999955,multiple_myeloma,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
MOLM-13,MN-64,"TNKS1, TNKS2",-1.1201652196833842,Leukemia,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
SU-DHL-10,MN-64,"TNKS1, TNKS2",-1.1641679566222762,diffuse_histiocytic_lymphoma,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
NCI-H226,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.7150816444424289,lung_cancer,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
RCM-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.7758564065458302,rectum; adenocarcinoma; well differentiated,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
AsPC-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.3387473132028866,pancreatic_cancer,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
TT,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.6013631746021159,medulla_carcinoma,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
HCC1428,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.6699163322931656,breast_cancer,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
NCI-H660,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",-0.8700262232086621,small_cell_carcinoma,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
NCI-H226,Ulixertinib,"ERK1, ERK2",0.18621172692684718,lung_cancer,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
BT-549,Ulixertinib,"ERK1, ERK2",0.36886502855290737,breast_cancer,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
ZR-75-30,Ulixertinib,"ERK1, ERK2",0.7203199237244357,breast_cancer,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
BT-483,Ulixertinib,"ERK1, ERK2",0.8507953150485049,breast_cancer,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
CAL-78,Ulixertinib,"ERK1, ERK2",0.21639663701494385,chondrosarcoma,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl
AsPC-1,Venetoclax,BCL2,2.054461925841626,pancreatic_cancer,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
BT-483,Venetoclax,BCL2,0.6316907086523229,breast_cancer,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
HCC1419,Dactinomycin,RNA polymerase,-1.97535848352708,breast_cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
SNU-449,Dactinomycin,RNA polymerase,-1.4810493019280742,hepatocellular_cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
BT-483,Dactinomycin,RNA polymerase,-1.1368784629552342,breast_cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
OVKATE,Dactinomycin,RNA polymerase,-1.6472044856811134,Ovarian Cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
NCI-H2347,Afuresertib,"AKT1, AKT2, AKT3",0.18105606509152833,lung_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
VMRC-LCD,Afuresertib,"AKT1, AKT2, AKT3",0.2540697070956843,lung_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
SK-MES-1,Afuresertib,"AKT1, AKT2, AKT3",0.1837347232834018,lung_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
AsPC-1,Afuresertib,"AKT1, AKT2, AKT3",0.29372829888402485,pancreatic_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
BT-483,Afuresertib,"AKT1, AKT2, AKT3",0.19799504715949295,breast_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
OVKATE,Afuresertib,"AKT1, AKT2, AKT3",0.4927188845934685,Ovarian Cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
HCC1428,Afuresertib,"AKT1, AKT2, AKT3",0.5343940218660908,breast_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
NCI-H226,AGI-5198,IDH1 (R132H),0.7918836123763309,lung_cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
KARPAS-299,AGI-5198,IDH1 (R132H),-1.3113312823477452,CD30+_anaplastic_large_cell_lymphoma,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
AsPC-1,AGI-5198,IDH1 (R132H),1.4291319875811002,pancreatic_cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
L-363,AGI-5198,IDH1 (R132H),-1.001231081492329,plasma_cell_leukemia,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
BT-483,AGI-5198,IDH1 (R132H),0.9070124394328772,breast_cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
OVKATE,AGI-5198,IDH1 (R132H),0.7605336778323355,Ovarian Cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
HCC1428,AGI-5198,IDH1 (R132H),0.5353614738494403,breast_cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
AMO-1,AGI-5198,IDH1 (R132H),-1.040988867724532,multiple_myeloma,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
HCC-33,AGI-5198,IDH1 (R132H),-1.050789931910281,lung_cancer,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C
NCI-H1648,AZD3759,EGFR,-2.030131777673011,lung_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
NCI-H226,AZD3759,EGFR,0.33129278574638094,lung_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
CAL-120,AZD3759,EGFR,-0.14164346296476843,breast_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
KYSE-450,AZD3759,EGFR,-2.0456869360179564,well differentiated invasive eosphageal squamous cell carcinoma,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
AsPC-1,AZD3759,EGFR,-0.11381472707409553,pancreatic_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
BT-483,AZD3759,EGFR,0.0015688215173075507,breast_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
HCC1428,AZD3759,EGFR,-0.06000194538252036,breast_cancer,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
OE21,AZD3759,EGFR,-2.095867078384709,oesophageal squamous cell carcinoma,CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C
NCI-H2087,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.44771399802625444,lung_cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
Calu-6,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.47301960281604805,lung_cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
AsPC-1,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.31976296242582797,pancreatic_cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
BT-483,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.4566619083532687,breast_cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
OVKATE,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.4759068550853443,Ovarian Cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
HCC1428,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.7036768921577063,breast_cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
KP-2,AZD5363,"AKT1, AKT2, AKT3, ROCK2",0.4208849625183763,Pancreatic Cancer,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
NCI-H226,AZD6738,ATR,0.6750819506245239,lung_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
NCI-H522,AZD6738,ATR,-0.03116861061799816,lung_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
UACC-257,AZD6738,ATR,0.37403252840827583,melanoma,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
HH,AZD6738,ATR,0.24634029641858501,cutaneous T cell lymphoma,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
MFE-280,AZD6738,ATR,0.0370196094894593,recurrent_endometrial_carcinoma,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
SNU-449,AZD6738,ATR,0.14634862313696279,hepatocellular_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
ZR-75-30,AZD6738,ATR,0.017165208828632247,breast_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
AsPC-1,AZD6738,ATR,0.05538446066199814,pancreatic_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
TT,AZD6738,ATR,0.2158235135615165,medulla_carcinoma,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
BT-483,AZD6738,ATR,0.7694615859875422,breast_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
OVKATE,AZD6738,ATR,0.4766730607278538,Ovarian Cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
HCC1428,AZD6738,ATR,0.2645357414421406,breast_cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
KP-2,AZD6738,ATR,0.12131202714760296,Pancreatic Cancer,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
Calu-3,AZD8186,"PI3Kalpha, PI3Kbeta",0.48047388157889515,lung_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
Calu-6,AZD8186,"PI3Kalpha, PI3Kbeta",0.5019847886314659,lung_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
NCI-H226,AZD8186,"PI3Kalpha, PI3Kbeta",0.36188345417686124,lung_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
AsPC-1,AZD8186,"PI3Kalpha, PI3Kbeta",0.5694815050850015,pancreatic_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
BT-483,AZD8186,"PI3Kalpha, PI3Kbeta",0.8147142545606185,breast_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
HCC1428,AZD8186,"PI3Kalpha, PI3Kbeta",0.6840555780295768,breast_cancer,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
NCI-H226,Osimertinib,EGFR,-0.2774957646368049,lung_cancer,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
CAL-120,Osimertinib,EGFR,-0.2599350824124512,breast_cancer,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
AsPC-1,Osimertinib,EGFR,-0.23697871229108705,pancreatic_cancer,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
BT-483,Osimertinib,EGFR,-0.05226192130813533,breast_cancer,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
OV-90,Osimertinib,EGFR,-0.24292548043177786,malignant_papillary_serous_adenocarcinoma,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
HCC1428,Osimertinib,EGFR,-0.335387764754377,breast_cancer,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
Calu-6,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",-0.18377497632067538,lung_cancer,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
LP-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",-0.06980423419103299,multiple_myeloma,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
ZR-75-30,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",0.24777392146732918,breast_cancer,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
AsPC-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",0.09530348889142619,pancreatic_cancer,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
BT-483,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",0.08162118695981728,breast_cancer,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
NCI-H226,Ipatasertib,"AKT1, AKT, AKT3",0.6042252775148907,lung_cancer,CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O
BT-483,Ipatasertib,"AKT1, AKT, AKT3",0.4596197805352737,breast_cancer,CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O
HCC1428,Ipatasertib,"AKT1, AKT, AKT3",0.6509630052927884,breast_cancer,CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O
NCI-H2122,GDC0810,"ESR1, ESR2",-1.210588098896779,lung_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
HL-60,GDC0810,"ESR1, ESR2",-1.3261341141081706,leukaemia,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
NCI-H226,GDC0810,"ESR1, ESR2",0.8947400865099137,lung_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
MCF7,GDC0810,"ESR1, ESR2",-1.0731352152725424,breast_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
EFM-19,GDC0810,"ESR1, ESR2",-0.9132321389359513,breast_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
MDA-MB-175-VII,GDC0810,"ESR1, ESR2",0.7934315355496903,invasive_ductal_carcinoma,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
AsPC-1,GDC0810,"ESR1, ESR2",1.083850823969142,pancreatic_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
CAMA-1,GDC0810,"ESR1, ESR2",-1.0108353896207047,breast_cancer,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
